ID,Target
U7TBJNWZ,0
8BUUR3BW,0
MU5NZKQC,0
URCTVHKD,0
4PRC5FCK,0
MOGPC8HN,0
HQCES947,0
WEDANHFB,1
GHAXVORO,1
8JI9FEZD,0
EGFZS7RV,0
TPH65F4U,0
7Z8BXIQO,0
W5CQMUCG,0
5HACIWZC,0
NZVTHJ9Q,0
AAZFCRAM,0
NNFWC93Q,0
5YSSQUYF,0
7N9KFBDQ,0
E5MQWJFD,1
9HNUPV5M,0
NWNZXET4,0
BFC8PJKO,0
ME5TFY3B,0
KDLK3CXX,0
ZMUJ283Q,0
4WZCR4XM,0
6BGHXA5X,0
BMK5XEUS,0
WXSTNIYP,0
YOSGG3UM,0
6CFNWP3N,0
IHCXZZCW,0
MW3CJRWI,0
23DUGPLH,0
SPQCPUVR,0
CATWYYM2,1
6Y9SBTMB,0
XCZAW4LF,0
CIMGYGON,1
9ZRAMA4J,1
F62T8NFA,0
IZJHSENC,0
DGS5LBVQ,0
JAWT746C,0
NXTTH5RD,0
NQQ7QW7E,0
CGW3D84U,1
GTBDRQRS,0
8FLGYPA7,0
AQFDQOBF,0
WJQHNLTR,0
CY9WRJVN,0
KNGNRELY,0
CYCD2VUO,0
B5BJTMDP,0
GTXP9HWM,1
MQFSVSRS,0
DTYHCSMD,0
ORRNSEYV,1
6HWZXZUY,0
4NZBVK3V,0
ENUYEEZC,0
HYUAUIGY,0
24UQDTNC,0
DVSEF6B9,0
7E45K9KW,0
QSP2LV9C,0
9EOPXHKQ,0
B8ACSBPG,0
N3K2HQKJ,0
F6PF3NR8,0
AFJUSHUS,0
AKGAJ9QA,0
BJ73YS8Q,0
QALKSPIV,0
RHMWACXM,0
XJSIMXMJ,0
DTNMWVUE,0
EKPHEHGH,0
Q6TTF8AI,0
DQ6TK4A8,0
XIDAMN2K,0
HB8JBVQU,0
KLVM6HJA,0
COKEMZHL,0
74267T8A,0
CUMUSYF5,1
Y8HJNEUV,0
BBWH2DHV,0
BBP9C2NT,0
2QFVCKG9,0
TW4DXN3Z,0
FMSSLSQH,1
TSKWURYF,0
SQEID3FE,0
2AWTUJZA,0
8K7YB84D,0
887Y74ZO,0
AHN6PJ45,0
7XUNYGNR,0
VTJPCYGV,1
JMK9AXWL,0
EUZWEANC,0
IJTZY7MG,0
K9AQYRNL,0
HMFSJ7AD,0
J6QDJJ8E,0
FXQBSSRC,0
ATMTEEPF,0
VEYYIGKU,0
BRDDUA5K,0
GG4QJM74,0
YTNQMHKK,0
NNH3HOZT,0
HAVMBQ2M,0
JSKQFCNZ,1
CQHZADYZ,0
WJ576DZX,1
QCWMWSRU,0
6L4X4ZAX,0
BDAQLPRK,1
GRA7IHSE,0
DYJTC6RE,0
MCBKDJTX,0
IBVFRWR8,0
H4GMZU7G,0
K94C7DJK,0
GVBTFVPN,0
KDKSCCS7,0
V6S3JAGH,0
MG39HCBW,0
9VTGYBVM,0
S685JVMC,0
A4RNVJSL,0
CNVCGAZ7,0
2JKPCWHJ,0
GCAUUXUB,0
CJVQQGWG,0
RRTCRBNH,1
CUQTZKQ5,0
BCUK4SX9,0
BY8VEOLR,0
CRIT6EMS,0
GVYPCSR8,0
UUJNNX7K,0
X9W7JVBG,0
TWPQMW4K,0
VROPQ9RW,0
DZEEBE7R,0
J6SFVYMN,0
JJYWLEBA,0
PDNNRM4P,0
BPCDSSDP,1
C5HBITDV,0
MMGSIELW,0
GBUVZNTT,0
HS8REZER,0
U6QNXAYQ,0
NJGE735B,0
JJKESPYD,0
EEF26U2Y,0
NVDMBHBA,0
7XRYTHVH,1
9GWC5NDH,1
FN7BWSGK,0
PIYU3KYI,0
LCJHR8CJ,0
3V4SXKZK,0
TEFDHCJ4,0
DTV2DS8Y,0
MCJ7QUJU,0
O97BHGEN,0
RPKZ5UUS,0
JU4BM9YF,0
K9WVRHVF,0
CLZR6KSH,0
F4K8FYYS,0
8VBLMAVS,0
F3OANPBK,0
UXZW2DYP,0
VBOC7WAF,0
CYTMVYU7,0
7HKXNNBA,0
M5K4DXN7,1
8YHPBSSH,0
FWUNOGEH,1
FTDPHTLK,0
RQLZTQHA,1
MXYBMXE7,0
KUBBKDMC,0
FDWHFXPV,0
LD2YAER3,0
WTKX5CIR,0
SIJVBLUQ,0
BKX9S59S,0
R4UQ3LAK,0
BVRYTKFZ,1
TFUMLKA6,0
KQU4BVRM,1
8FFY8AP6,0
BH8HU2FH,0
O3NHHJCQ,1
KORPQGIA,0
NTQYXNZE,0
WUU236G6,0
OXHSETCY,0
KUKCTRXX,0
JFFGADRZ,0
J4YF26ZU,0
B6AVQ78V,0
3B3J7CM2,0
UIHL3JTX,0
GKN8RRDE,0
BQRQ8X5P,0
RJY3NTQG,0
Y8IVSPE5,0
9URZBAF2,0
6QQWRVXZ,0
4SKB42BW,0
DYPRUJEZ,0
2VHPT5T2,0
KKTKMGSV,0
NGSCHYAH,0
6XLHHUJY,0
NR7PA5YB,0
AAKNJJGF,0
P4RMG6VA,0
IBQARPXV,0
UASYZZGG,0
JMOFFENJ,0
QCO24AGU,0
Y5ABRCWV,0
GEAXEV5T,0
IEDWCEKD,0
FQBACY8F,0
BMXC9BYV,0
8SSZEKVI,0
86NX4WRM,0
LW4OFMXS,0
JTESQGHZ,0
FNWGWZ34,0
2BC2PYC7,0
NSIJC7Q7,0
5TVBSSGD,0
XDFQ2UOS,0
NGUVFTIA,0
H9SY4SHP,0
G97RNFPD,0
A2V86DUM,1
DYBKGCL4,0
JMZDAJJM,0
DHTPNPNU,0
EGVUUA68,0
KYD9JWKW,0
3EM6EHWI,0
3PTPRDRH,0
QO5YRYDX,0
DSBQVHYZ,0
XETB9NY4,0
CQFYSQZQ,0
PB5FFUNR,0
VXXQEAHA,1
FNMKTCEX,0
8A6GQHPN,1
2AZU5ZKO,0
CNKSFISP,0
MDP3CSC7,0
CGMRW4MS,0
YD6EHRFG,0
KG9XZ5B8,1
OCN8TGBI,0
W78WZC2G,0
ETHFH2GP,0
MXHKFX9G,0
FWAOBDXC,1
264AMBUR,0
B47HNAMG,1
STEG6X3G,0
E7PYPWWQ,1
YCJHHS2E,0
AAYF99PJ,0
GXUR8VAI,0
PMWTDHZZ,0
HRYKT6OS,0
CKDNTHUA,0
KNEPHKBF,0
TZRXFRVX,0
CCZHBXWM,0
LMQOCR4V,0
7NPRIAYJ,0
G6TLTTSV,0
5KK3UUMN,0
PTKGAPLE,0
QLKFIYQ6,0
OKUHEYKE,0
MQES3XTK,0
B9H6BRME,0
EE8CQ2F2,0
FJHTDYSB,0
MSLKYQMK,0
F8D4GBYD,0
AUS582V7,0
SWHPBDST,0
U9UCAQWK,0
M3RNSRW3,0
L32USTFJ,0
MHOZTEXF,0
STUPDCPY,0
FYQNBEBH,1
ENGJMRZY,0
DCJV2DY9,0
BHPTC5GX,0
H56KRJT8,0
QX9MEP3G,0
MFXEHFDX,0
WZ34DVZU,0
UVVN6BAC,1
RG55BUBK,0
GBVXZYPW,0
JYYNURXA,0
HXNRUCKB,0
8YSHKP2O,0
TNUJQAIJ,0
URKIGKMK,0
TP5M4AOM,0
UKKRU2EY,0
F2M7MYRR,0
DUTJPFBN,0
W3NJB4EC,0
BUHLBPNS,0
NB83XHOJ,0
SNYBH3HJ,0
RTDEZQ6H,0
IW8RVZ6W,0
MK2B5BPD,0
KJ4RXG7E,0
NQZQ2SZV,0
64QHZJRT,0
JRYPVXAF,0
EK26QHBU,0
P8KJLUMJ,0
KGAXUQ8G,0
8PFYXKWR,0
AP2PZ3QN,1
83ZTWVFS,0
4QXBGHNW,0
JQWPKS4K,0
CDHEXF88,0
24WRBP4M,0
AMJQBURY,0
APYHCLNN,0
66VAWODP,0
XZH6SVX7,1
BDQBW2MQ,0
C7JS8MJR,0
REKZSI42,0
HR3NWSEM,0
CUFZS9NJ,0
JDRH8Y5C,1
XQTJMTOK,0
T2WCMWLT,0
H4F844UK,0
HGZAEVGI,1
DWOLMEJM,0
MDFAZZR6,0
CUVOYKLT,0
MJMGK8ZQ,0
JS4KHQVE,1
SY4ABGBN,0
ZVBRJOVA,0
UWPXQQ9T,0
YRU7KUQD,1
EKXYZ7U3,0
CVGJDCGE,0
UAZOYKV6,0
NED8YNEA,0
BFCUSRRP,0
A539ZNPS,0
B9ENLGYV,0
D9BRCIW2,0
NMU4GZ3H,0
CSYQ3D9A,0
I5WO6UXP,0
HCYJRNM2,0
V34R43MW,0
SCHR9QTP,1
YCJ2MHAV,0
AQ9ZGDAT,0
HJPXRAYK,0
E4TYOSVP,0
5JBXBNQU,0
N5FCTZDV,0
HES45NX6,0
CPEHOFB6,0
DUTGCFW5,0
3QBDFGVC,0
CN8P6DOV,0
Z6I37PQ9,0
EPQTKMTT,0
GKEPR5PJ,0
HZADO6D2,0
XKPAKZUQ,0
MXOGART5,0
ZXBVKFU2,0
GGEXZWT4,0
TG95A9Z8,0
XGGVFRUP,0
XUXNBE2S,0
NQWPT8ZJ,0
AE9JNPBP,0
XGMKQIKV,0
XU9UBQGR,0
PNEXRSJP,0
JZHDRNZO,0
MWBJVC9Y,0
KDZ4PL2R,1
BWBEAO8C,0
TK8GPSGL,0
FFAINNPT,0
GVYHS7XO,0
CSETUXVW,0
FZVJRTVZ,0
R7THWZDH,0
AXSCWSMZ,1
8DVBTPJP,0
IBWRQASF,1
RWRYRFAG,0
RXVGXS5W,0
QDAXXYHP,0
AETXBHNX,0
9OPVZDEW,0
K2UJXWPD,1
ERXEJM6R,0
YFB7TSOM,0
DZPMKRZR,0
PMTW36KF,0
W8VURBGG,0
GRXNQTQU,0
XUJ7JGNW,0
RRCQDNQK,0
9YJEZITC,0
ZBN9CTV2,0
IUVYADNH,0
2FWJ8BGV,0
FHOS2HJX,0
BXIVTKUB,0
CSC9D2BK,0
SPED2PJH,0
AITBUNKP,0
TS2BRQIR,1
3PHCSFCZ,0
2Q4QHZYI,0
WOWCKQPG,0
3VAZZOY8,0
SCVN8DDU,0
YAF6EH7V,1
ZHYZYVXE,0
EE2ZHCDY,0
K7XACGN2,0
VBKSH7TV,0
RHBDJOQU,0
NCBMZR2W,0
2ARWJ6DW,0
EZL2AHMK,0
WQ5XDBVZ,0
QPC2YKZ9,0
M9BXVO9G,1
ZOW935AD,1
NGJOQXPZ,0
YKSRNDMV,0
QUHH6RZC,0
88DNASSK,0
RRU868PF,0
YBXEJTMY,1
2MZXQ86K,0
GSBXLB4F,0
8MK9O2ZD,0
SNTVHYKG,0
AATMV7GA,0
AKIB9WWX,1
C5CR3YFJ,0
ESNAVLCU,1
CKCMLNKD,1
6FK3K7NR,0
CFNL2IM3,0
X59JGOW8,0
QQXPEFAD,0
MYRIVG7T,0
KD5CGKMC,0
8IU5GAEN,0
JKRPCVHV,0
GFFCBH6A,0
JYQHRZNZ,0
FGCHWQDD,0
FYMGHOWW,0
PYEEXLDK,0
CFBYK4BL,0
MRT8NPMY,0
DH2VXEXD,0
HGMXNAUC,0
CAU5PMRV,0
Q7WQSGAH,0
5KNNIAOZ,0
GFGHPE5F,0
JUMVMRK4,0
44NBDBAD,0
WPNATHVZ,0
CNKFN2NE,0
CUZMOJVY,0
GPIPXK9L,0
XXJVKNQM,0
FB6Q9ZI4,0
HUQNGZRB,0
KVXELJTI,0
IGTL64QF,0
K6GFBYRC,0
AKEPYIHG,0
ED3FEMCM,0
C7GJTQZG,0
EYKEUH3C,0
U93RVBMC,0
IX5TTJWK,0
NRN2HPDO,0
KUWKBBRJ,0
APSDBSXA,1
JWMCIWOC,0
IWHGXEPU,1
8GXOUW76,0
FUTBPEFU,0
IBBOTLXN,0
SZZKNCDD,0
5RTEMY6T,0
UKB8KYAU,0
N5VP3YUT,0
QNWX4IEN,0
WKW7DCS7,0
W6ZLJQ3W,0
TBC5VDEY,0
MZLPIZYO,0
HAUCDPVN,1
ER8P6NSW,0
IXWRMNST,0
YAZRW62R,0
94QAPKNS,0
NCG3OAPW,0
B4RTCPZM,0
RKPU2XDQ,0
NM6XUXY9,0
NEAVIN6J,0
PFXGN8C6,0
XGWJPEMT,0
IMGVV4CY,0
9N8YBRQK,0
469SVFSP,0
SI3WKQMN,0
NSSH8BDZ,0
25CVLMVJ,0
4AKB8LFP,0
QPN4URRN,0
4AH7UT6B,0
9GGSCNNH,0
FVC9FGUG,0
QV2ZJE4V,0
GQJIRCQQ,0
QVQEJD2F,0
KSQKJ7P3,0
ECGQJKA7,0
JCZRBBBR,0
GFZ3QTTW,0
EMCQP7QX,0
HJVQ6KHZ,0
EQPEQAAZ,0
DZZ2HBWT,0
MUQWK5CY,1
ITLI6F7E,0
TXZEXZVC,0
HYF3YC3C,0
CWTUSNCE,0
6EBWOEYE,0
KQQFFRUZ,0
FBFNQZNV,0
NKSDTL9A,0
MFDAEUMY,0
BAGFKRWQ,0
AP77YMPQ,0
KRSSFZ9G,0
NRMSAB76,0
VQZL3W34,0
MFOWALUJ,0
KWXQUQWX,0
LXNKJ3NM,0
PU4SMFCN,1
F3R3MY9T,0
B9L45U5Q,0
PFTIJKXQ,0
GZMHZUE9,0
YX8AH4VH,0
N2NYM27H,0
3CKNQVXM,0
ONMEXKZF,0
2XCU9SJF,0
HEALJNJR,1
FNWXT5ZJ,0
DHIYPEOR,0
VKDTVSGF,0
NBJUOF5A,0
JCDOZVGB,0
RF8FWGBH,0
9ZVV7FF2,0
SUUD6I3N,0
JEEYBSW2,0
FDS5UERP,0
AA2F5K5S,0
GPQGOCWG,0
9SUV9KZO,0
WWYHTH4U,0
6YFSMUUR,0
ARXSUV3K,0
J9VH76EA,0
EOSAKN3A,0
5KYMWRK3,0
KBZC5YAD,0
CR7ANSCR,0
CPYRVDXB,0
GVNRGRB3,0
KHGFT33P,0
WCETWZ32,0
CXDLGHFH,1
RQTLRWMO,0
ZK4WVEJZ,0
TK8ZRAMH,0
M4HDJPCE,0
55JMV6UK,0
BN8HMEMW,0
KMLXM9VN,0
GFNIZ8VN,0
EVEB5C2B,0
PDNZQE4W,0
EX8W5HCL,0
23FNMOHN,0
GUTUF7QO,0
3GCSMQVM,0
KXXCHXHQ,0
LZBSZU4F,0
7KQPR5UP,0
84WXOC2H,0
VJ8PXGR9,0
6MB9U236,0
NFVITTDH,0
XHBNZXMG,0
KW4TOHRG,0
BVD47RVJ,0
BMUVG2B2,1
AFEB7A8D,0
NWOYNQAP,0
QROXGDY2,0
ZRZBCDZX,0
VMD5GGB8,0
GSOSVNVN,1
URY5ZBEG,0
2SMDZGKQ,0
6XYUGQCK,0
GOUX59PE,1
TJS8AKFX,0
EUDQ2SSE,0
DOCWC2OR,0
GRXQBSJQ,0
VC23BDN7,0
DRKYZSPV,0
KPXFE3IE,0
LYR4LDKK,0
RF8MEERW,0
6RTKQU5T,0
A5WIY6BM,0
4MWQHK9K,0
GTPXBZZT,0
RTGRSZ5J,0
MMSRK26F,0
KMHAJUNH,0
BGYUSYF4,0
FHJTKDE2,0
6YRR5HHR,0
MTVW8ZDA,0
6XV65GNL,0
MSGQDDMH,0
J84UUGFP,0
JABLMF24,0
ONFXUHDJ,0
JMME347Z,0
5HFRCXTO,0
YUPNSXBR,0
J7Z98LTL,0
8IK5BYBD,0
HKUWGSYC,0
3PS53TZW,0
H2TLHSLJ,0
SGDUD6R8,0
XUUKGWQC,0
6YPKMC6T,0
WHTNH6LS,0
DFVPXNK6,0
IMACQCQB,0
VNS6UF5J,0
8NYJECSH,0
9PKPODE3,0
AFSMVEAZ,0
NLZBVSBD,1
G5U3JGHS,0
UFW4GSYW,0
GXAJQGJV,0
4KJMZUMZ,0
OFESP8YO,0
BDAEBYTP,0
CDXCGT9B,1
GW9NMAPB,0
VFRNRVKB,1
CWYPK4BQ,0
7XJXGUSA,0
K6E4DDMB,0
CJXNIARJ,0
KCFEXKE4,0
BERATRME,0
HNNHFGQE,0
KCYKJRZ6,0
M3STD6QN,0
DRTPKJ7F,0
WUILHOKJ,0
EACMDYZX,0
K5RCVHWS,0
E8MZRDJF,0
AQ4ZZCF2,1
DTY86B9N,0
DHRRANOB,0
5DRQZYSA,0
NWTNXFH3,0
L8YR8VTE,1
GKKFTHRD,0
38WJUGUS,0
7RJWHWDL,0
IHZUBWJ8,0
YFCLLKSX,0
REDTCKVG,0
AO5R2BP9,1
ZSSKHPE8,0
UVGVNW3S,0
LWIFNEVX,0
E3S6EQ6B,1
FKASWAHJ,0
JPQGRFSP,1
DGQFE5XG,0
S7SWYVWF,0
QY8MTGN3,0
3TKDQAZU,0
PFESW3CS,0
NLD8B86R,0
VPAAKTH6,0
I5NBJCRX,0
WOTNK3B3,0
UKUXZRSC,0
PVEHPXUU,1
N6RGDSNM,0
4ICAC5HD,0
2QGMUNCS,0
EQWM3UKF,0
JPXBCXSR,0
JGFJ7I79,0
T8AFWSGK,0
8WIVUAEN,0
YTGYPMGV,0
SKTCBAWG,1
NAKZWAWR,0
4MQHICNM,0
DQISSN9K,0
UKTM9DCA,1
DGCKELYG,1
NJAT6V6G,0
XJWPAIER,0
SJDDYTQN,0
HPYKOJFJ,0
SDCU7ROU,0
KM7BD22U,0
NKIHQ85M,0
N5V3TTTP,0
CMLYJR2H,1
UTEUKQ3P,0
88MRAXTB,0
OGHQJZEY,1
8DJAKBDN,0
ERBXIWJG,0
AUCUDPHE,0
IJWQ2FCK,0
ZY6HYST9,0
NEBCJJ8M,0
PCTD543X,0
DMBHUB6V,0
8ZQGYUB2,0
JAZBZEVR,0
F7XDZPZF,0
ANPRCG2K,0
OXQBUQHK,0
CYSYWTKT,0
U8DFPEVL,0
FU3YRHTY,0
F9P4MIQG,0
KVQURRTQ,0
VFAV9UFZ,0
MNSP2XAB,0
KDFEM4BP,0
APU9JXDN,0
NBC5MI2U,0
5FYQLNHU,0
KFKBF4X2,0
AVTMMAST,0
JDFWWVLL,0
BYDRGRKO,0
YGHBPWNK,0
K5HRYAMI,0
GADQPWJZ,0
CLU5SMPU,0
EJJBVFWK,0
YCWQV6ZK,0
5TIETFKW,0
ERSU6CWO,0
DUVGHBUS,0
CXGVJCVC,0
8SWBBZXT,0
9WQFOEAQ,0
J8WMMCMR,0
4NVXHHVE,0
O2XSHETZ,0
TESNUL8B,0
AVWYHE7X,0
KX2YMXUB,0
D9HTZ83N,0
PDHNPG2D,0
BNUBKDM4,0
JBIRKAHI,0
UCVHIRBU,0
NU2SRNBZ,0
LGUMWWAZ,0
ENZKQSJL,0
QNKFJV4A,0
LVCHFQDY,0
NDFSWXRG,0
HYNKZ6SW,0
UMU5VVWA,0
7REZC8MH,0
42BJQOQL,0
5DB7NGEZ,0
7AF2G5YN,0
DJV7Z4QK,0
RHFHK2DP,0
BHUPYFXW,0
BEUBFY4H,0
D5WXZVAM,0
6BLKVROB,1
EBNFGWVT,0
4XL6ZVH9,0
NAXUN7UX,0
6EWSNCQQ,0
FW3QCFUU,0
O9B4ERMA,0
JIMEKSW2,0
UWEGUXGN,0
DSLGCEPD,0
KLUZVPFW,0
B5W7JHPA,0
FTGQHQZV,0
GRJWV6B9,0
Q4ZGRYLQ,0
WE6MGDKT,0
MVCSM9PR,0
JF86TH8G,1
QPKDBDXN,0
KPOSJRZS,0
2FCKBBEK,0
CRRCAU7J,0
D2LYISVW,0
EXZKGUWB,0
QPQAKMIC,0
KDW6XVOM,0
C7RNVBVX,0
DFVSWCKF,0
2ITGS9MG,0
THDHMSCP,0
TK6PMBUH,0
U2YTMGDW,0
BEZWDEVL,0
NYPWRXUS,0
D7IQ3DHC,0
IYHZQSU6,0
AEVUFHSE,0
KFTXW7TZ,1
FDTA8NVV,0
A2HTEKSM,0
GC3ZQTYW,0
MSNZKWBM,0
4BHE26BC,0
HJATYH2X,0
PRSIQDSI,0
FAKJZBA7,0
EIF7QE9H,1
K3KM8XHG,0
KFR9CQCR,1
3ZT7PTG7,1
AGEVMTW5,0
BCDI6BGU,0
AB5QNTFK,0
H5URHJNN,0
Y4Y7RW2W,0
5FH6SGFR,0
TUSDYPIW,0
BFVKH6C3,0
KKNH2P2S,0
GCCB4ORP,0
JGRKPSQY,0
53F9XAJO,0
FWKYDNIJ,0
E2SI8GNV,0
HFK4GWTG,0
N7BNRTNX,0
WTTK5GPK,0
CDUIBXPU,0
ZSLDYLR6,0
MSTPAZIJ,0
JXXZJW37,0
4MAW6KD2,0
WP6TRRY3,0
EGFJF8LN,0
XE8ZNOYJ,0
MWSRFPDS,1
5STXHE3X,0
NUMZYFGE,0
8ZYOPFQR,0
48WAOEHQ,0
BWHDG7U2,0
6SODZVTM,0
TY92LGNH,0
FC9HEINB,0
EL49TNDD,0
AZSDZN3J,0
MZT5FG6V,1
A6SZEXWD,0
5UAFNJM3,1
RRGWFESM,0
FLVRFGLR,1
IYDU8TAG,0
DNXMAQA3,0
MEHY5SXM,0
NDNAXHFF,0
UQTRFFHL,0
PBAIST8J,0
9BGNVC2M,0
522V2UZD,0
BKAGJUUQ,0
KCYEUQXO,0
GYVB56JT,0
8SSPEOHT,0
CXTUCFUR,0
I8QVEAIN,0
VKTIGFUM,0
L5REKGCD,0
EZE4GZQJ,0
GF7F2BEO,0
J3ULNFHT,0
OCCI8VEU,0
IZNCXRCL,0
ACTYDFD4,0
G4KDIS8J,0
B5FCFD54,0
DQOUDQNU,0
6BR4HXMS,0
H8GWWGUS,0
UAWL2MHH,0
BLFTCCFF,0
8JCNFERP,0
GEL9UKDP,0
TP3NXPIQ,0
WGDRYYDQ,0
QT4NKUDG,1
ATNGIMYA,0
VILTJ9TW,1
3GHSFIWP,0
CZRDKGJM,0
JMUELS42,0
FHT9ZXGZ,0
BAPZVDWN,0
G68JWHMD,0
VC7DCTFQ,1
IZLNSN5F,0
BJKBD6UB,0
AMKUECRE,0
YKAOBMMG,0
SYUTPXYR,0
AUPHWQYX,0
JPCIB5PJ,0
HWEAHGLP,0
AMKINIME,0
NPWTST76,1
ALX3JJXM,0
G5MCVXYR,0
BWE6XCD5,0
WZ6ZOIYR,0
EGJ7NLHR,1
EZ9F6GFW,0
XH7SUDTH,0
QAVV2FDV,0
BRLCC5JS,0
LNCARV3W,0
GITBQCUY,0
55KSXTCZ,0
BJZVY7DS,0
6I6INSIN,0
3XUQQDS4,0
HT9YA4CK,1
KZCB6NVV,0
4KHOWQGI,0
GDK5HJ7I,1
ASAEUZYG,0
CCPDBDCZ,0
EP5WPGNW,0
XMZHE6GF,0
7YSEKERW,0
7Q7KKGM5,0
VGHRHHJT,0
ABXTDAPG,0
2WRKJVNR,0
A9ESXBKA,0
BQN86FRY,0
KOTFCEDW,0
JJHXMEZ9,1
AYPTDJBB,0
HKJABCIA,0
Z4NTYARB,0
FGMNHDGD,0
NMKNSXNV,0
ERRNRFGV,0
XPHQJWLZ,0
C3VTESKD,0
QBEKAEZC,0
J8L2NYAK,0
DEWT7GTT,1
WEDC8WSS,0
73C36PYC,0
A6XWENPF,0
GRYEZJ8M,0
TTTVGAHM,0
2DYURP4B,0
GNZJZMJQ,0
SLBNYPBQ,0
8NSUTQEB,0
9LCXN74G,0
PYDQL5NW,0
EVST3DQJ,0
SOAQHPEU,1
N2OVMVPC,0
KZ6CTVTO,0
HVBMK4AE,0
5S8KAXEY,0
TR6EUMHY,0
DTNAZIJO,0
WPC9KIND,0
6P8YJTPF,0
AK9VV6S3,0
VA2AGZP6,0
ACSXBBQL,0
FPYXOOWC,0
2T6SVRGC,0
JUPCKMBX,0
KMB8K3R6,0
BBDS7WZX,0
G2YTYRJG,1
BV6TEE8X,0
I7CBAPAR,0
KGQJGBFW,0
77FSAC9T,0
DVIAVBZM,0
A68XPQE6,1
C3LUMNQH,0
BET8HPYQ,1
ZWRDC6WA,0
MY2CYNSD,0
BPGVABIA,0
VDWSKZCB,0
77ETRNV7,0
Y4YQQ3MO,1
MMZEVU37,1
3GHPKY6V,0
JYIBVYXB,0
GEQX599J,0
2DWRBR6J,0
VH7PBTPQ,0
EGFPKNXH,0
ICTVQTXN,0
PWPFOXHA,0
ACY99QHI,0
FGZNUSCP,0
OPKXIWTI,0
JWM37NA5,0
ETFQD3BD,0
RGUB5HY3,0
5X9EDDO6,0
ALHBGYYK,0
H4YLPGHV,0
K9N4ZLG8,0
K78RP4TP,0
XAKBJJX8,0
ZDZZ84X2,0
QDDDPJPZ,0
K9BQULDV,0
KEMMNBPG,0
7AXQGASV,0
DFM97BG7,0
9ZFNSHCB,0
HC7GU6XY,0
TCM5EIBY,0
UXPJ4NH8,0
332DC6YY,0
ERAMDYYX,0
KNBNKZGC,0
EUWXPJBU,0
FFBTM3IR,0
POLXGNKA,0
O2FAQVDF,0
AGVWHFPD,0
BOSUZ5NP,0
49QMMOCS,0
7B7YZ5PF,0
KPTHIABC,1
FS8KBVWF,0
MZHEMUGV,0
H2M9QX2R,0
3MTSRYTY,0
DZDD2SVV,0
WKPZPFOV,0
HKTUMPAR,0
AF3WWGPR,0
DHMQA96K,0
DKIUTUK9,0
HEX4NMSZ,0
PYW6DTB3,0
6HCHCPR5,0
C7DVHMGP,0
NGA6FADJ,0
CPNNS8UK,0
2OXWNWZP,0
8GYYK5AS,1
RVOS9GNZ,0
CBZWS6OH,0
LEZFEHEX,0
FFTEJFWC,0
9V3KTG3C,0
4APR8YTK,0
7PPPA84A,0
JTQA32DE,0
BDXWXJC2,0
MPHCQZBS,0
6AWXNTPS,1
WDXFICDY,0
3DPBDSPQ,0
OHQ3YWWH,0
786QZVUD,0
7S2YWQ5D,0
843TRIFS,1
RJ5XWBZQ,0
ZNS6KGEJ,0
ZHY3Q7ZJ,0
NU9EXMQX,0
KZ7VGEII,0
WNTCN95D,0
5VGNRQHG,0
AX8UZD9X,0
J8U6W9AC,0
SFP9ZRTD,1
9PVSMAZ6,1
V7SFNNW5,1
RLY7ZYGK,0
BTUEQS5M,1
QWCGUCVD,0
QF8P5KCB,0
WATKI8RU,0
MEMTXVSA,0
4MJVV2YJ,0
LPTMHUVT,0
JVMEAKPM,0
NUBOKKGD,0
5RGKTAEU,0
YE7JZ5SB,0
DAABISUL,0
F5HDY8O2,0
B7KG8RP2,0
NB33XJYV,1
SW8XN4UA,0
QKZDGMKF,0
XJL5CBPI,0
ZFHRXUR8,0
GGGBBCC5,0
SRAQP2HT,0
QBRNJZDF,0
BQKZQNLX,0
DEDAJQIJ,0
WMRVAK8C,0
7UYPDGT4,0
FMWORZXY,1
NG7RZPQV,0
NICJLTS6,0
4VUDA8Y7,0
WASWYE8N,1
NFEADREI,0
MUA4CGXF,0
9DJ2VVT3,0
Z5MHIACV,0
UTMYUZ2C,0
KQQMQJC9,0
MIRHIPYS,0
HTBHVXVZ,1
F8HQBQ94,0
XZGF7HVQ,0
UQHNQNKU,0
VQDIVYEV,0
M5EDZVHQ,1
ACUTTSZI,0
M8CYYHTW,0
7ZXGVHTG,0
3HDUBGSF,0
GGDJPHRI,0
MMCNYFTX,1
SPZ4JD6Y,1
QXKDUTP3,0
7WKAPKEM,0
XKFAIAXL,0
HHQ4QNPI,0
5MSNZTAM,0
2CFRUKTQ,0
CIPJSUQO,0
JXGBFIVS,0
N8EBJ6V9,0
CNQZFVBZ,0
YELQAGPQ,0
6QW2NK7O,1
A3Z39S9Z,0
5VYU8KVT,0
JIZFKENL,0
BD25LMXL,0
DEG4VRXR,0
CV4UGVQV,0
GLEFMPRW,0
GYG2NLS3,0
BZLCMZXJ,1
MPQGDXZ9,0
N2Q8DCCV,0
IAPCTXFH,0
HQUPRXYX,0
DA3ZGBNF,0
PPK5OHC5,0
RIIPLSOT,0
TQA3VQN3,0
GHJFQHZR,0
MV5CSH6U,0
8CXFFUDY,1
2XR3XADS,0
JQM2HYU9,0
FG9W4HIH,0
JWHNKPGI,0
44LJE5PW,0
H5HCRYW4,0
JB5SEZEP,0
YW7VSKA5,0
QMZPDWKH,0
EPSGMZLV,0
5SZKYZJM,0
KAGKLWK2,0
